wh_dept_id,wh_name,large_class_code,large_class_name,goods_id,goods_name,mark_type,is_purchase,dt
-1,全国,SC0002,器具类,1086,达芬奇1L糖浆手压泵,4,0,2024-01-22
-1,全国,SC0013,工服类,27857,SGP-贝雷帽（黑色店长款）,4,0,2024-01-22
-1,全国,SC0004,包装类,7380,POS机打印纸（小鹿茶）,4,0,2024-01-22
-1,全国,SC0007,营销物料,370,人形立牌架子,2,1,2024-01-22
-1,全国,SC0007,营销物料,28424,10月上旬活动中帆202310,4,0,2024-01-22
-1,全国,SC0002,器具类,25988,艺康多用途通用清洁剂喷瓶,4,0,2024-01-22
-1,全国,SC0002,器具类,132,塑料量杯 1000ml,4,0,2024-01-22
-1,全国,SC0003,轻食,611,鸡蛋火腿沙拉,4,0,2024-01-22
-1,全国,SC0004,包装类,9998,16oz热饮杯（瑞即购）,4,1,2024-01-22
-1,全国,SC0006,原料,28426,太妃榛果风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0007,营销物料,28559,1月下旬活动贴纸202401,4,0,2024-01-22
-1,全国,SC0013,工服类,27916,SGP-长袖衬衫-L,3,1,2024-01-22
-1,全国,SC0002,器具类,135,厨房剪,3,1,2024-01-22
-1,全国,SC0002,器具类,10474,空瓶（食品级二氧化碳）,4,0,2024-01-22
-1,全国,SC0013,工服类,27866,围裙（蓝色店员款）,3,1,2024-01-22
-1,全国,SC0004,包装类,7338,16oz 热饮杯盖（小鹿茶）,4,0,2024-01-22
-1,全国,SC0002,器具类,20253,PC份数盆25.7L(1/1份盆530x325x200mm),3,1,2024-01-22
-1,全国,SC0007,营销物料,25267,一次性口罩（樱花款）,4,0,2024-01-22
-1,全国,SC0007,营销物料,27723,广发跳跳卡202211,4,0,2024-01-22
-1,全国,SC0004,包装类,27786,SGP-封口贴（26）,3,1,2024-01-22
-1,全国,SC0001,办公用品,9970,工牌卡（瑞幸）,4,0,2024-01-22
-1,全国,SC0002,器具类,19707,冰激凌挖球器（AD-20棕色）,4,0,2024-01-22
-1,全国,SC0006,原料,721,石榴蔓越莓茶,4,0,2024-01-22
-1,全国,SC0006,原料,24798,白巧克力饼干风味调味糖浆,4,0,2024-01-22
-1,全国,SC0006,原料,25190,0卡粉樱风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0007,营销物料,361,环保麻袋,4,0,2024-01-22
-1,全国,SC0004,包装类,275,试饮杯(2.5oz),4,0,2024-01-22
-1,全国,SC0004,包装类,639,不干胶贴纸夏威夷菠萝火腿卷,4,0,2024-01-22
-1,全国,SC0015,零食,19294,海苔味曲奇,4,0,2024-01-22
-1,全国,SC0002,器具类,13092,不锈钢1/9份数盆（深）,3,1,2024-01-22
-1,全国,SC0002,器具类,23958,30L厨余垃圾桶,3,1,2024-01-22
-1,全国,SC0003,轻食,25064,桃桃瑞士卷,4,0,2024-01-22
-1,全国,SC0002,器具类,10460,储物箱,4,0,2024-01-22
-1,全国,SC0002,器具类,11650,塑料量杯2000ml,4,0,2024-01-22
-1,全国,SC0004,包装类,254,不干胶贴纸,4,0,2024-01-22
-1,全国,SC0014,日耗品,734,牛奶系统清洁药片,4,0,2024-01-22
-1,全国,SC0004,包装类,27755,SGP-杯套,3,1,2024-01-22
-1,全国,SC0007,营销物料,28030,招聘A字架202303,4,0,2024-01-22
-1,全国,SC0004,包装类,527,纸浆杯托,4,0,2024-01-22
-1,全国,SC0003,轻食,13722,经典谷物厚切,4,0,2024-01-22
-1,全国,SC0006,原料,27577,树莓汁饮料,4,0,2024-01-22
-1,全国,SC0014,日耗品,218,卷装黑色垃圾袋,4,0,2024-01-22
-1,全国,SC0014,日耗品,625,健之素复合醇手消毒液,4,0,2024-01-22
-1,全国,SC0014,日耗品,10880,含氯消毒粉,4,0,2024-01-22
-1,全国,SC0006,原料,17754,精萃咖啡（浓咖啡饮料）,4,0,2024-01-22
-1,全国,SC0014,日耗品,24364,瑞即购-监控提示贴纸,4,0,2024-01-22
-1,全国,SC0006,原料,28219,兰香铁观音风味固体饮料,3,0,2024-01-22
-1,全国,SC0002,器具类,4362,PC摇壶,3,1,2024-01-22
-1,全国,SC0006,原料,8143,仙草冻丁罐头,4,0,2024-01-22
-1,全国,SC0007,营销物料,26002,代言人谷冰咖中帆202202,4,0,2024-01-22
-1,全国,SC0006,原料,23593,棉花糖,4,0,2024-01-22
-1,全国,SC0003,轻食,390,巧克力司康,4,0,2024-01-22
-1,全国,SC0013,工服类,27906,SGP-长袖衬衫-M,3,1,2024-01-22
-1,全国,SC0014,日耗品,11636,自封袋（11号）28*40厘米,4,0,2024-01-22
-1,全国,SC0003,轻食,23579,葡萄半熟芝士蛋糕,4,0,2024-01-22
-1,全国,SC0007,营销物料,28425,10月上旬活动窗贴202310,4,0,2024-01-22
-1,全国,SC0003,轻食,20533,轻食鸡胸藜麦饭,4,0,2024-01-22
-1,全国,SC0006,原料,19189,速冻调制葡萄,4,0,2024-01-22
-1,全国,SC0006,原料,28439,BIB-纯牛奶,2,0,2024-01-22
-1,全国,SC0001,办公用品,159,皮筋,4,0,2024-01-22
-1,全国,SC0003,轻食,20751,火腿芝士吐司,4,0,2024-01-22
-1,全国,SC0002,器具类,25904,转运保温箱,4,0,2024-01-22
-1,全国,SC0002,器具类,123,吧台垃圾桶,3,1,2024-01-22
-1,全国,SC0015,零食,4334,爱非瑞辰（Africhain）乌干达芒果干120g,4,0,2024-01-22
-1,全国,SC0006,原料,25393,巴西百利甜豆,4,0,2024-01-22
-1,全国,SC0007,营销物料,28370,9月上旬活动中帆202309,4,0,2024-01-22
-1,全国,SC0007,营销物料,25113,新年瑞幸套餐中帆202201,4,0,2024-01-22
-1,全国,SC0006,原料,44,玫瑰味糖浆,4,0,2024-01-22
-1,全国,SC0002,器具类,628,清洁剂喷瓶,3,1,2024-01-22
-1,全国,SC0015,零食,10614,盐焗混合坚果60g,4,0,2024-01-22
-1,全国,SC0002,器具类,973,咖啡机清洁毛刷,3,1,2024-01-22
-1,全国,SC0014,日耗品,27730,门帘伸缩杆,4,0,2024-01-22
-1,全国,SC0001,办公用品,279,磁力扣,4,0,2024-01-22
-1,全国,SC0006,原料,25456,轻云粉（风味固体饮料）,4,0,2024-01-22
-1,全国,SC0007,营销物料,28217,1级菜单202305,3,1,2024-01-22
-1,全国,SC0007,营销物料,28491,中信银行跳跳卡202312,4,0,2024-01-22
-1,全国,SC0003,轻食,26954,香蕉蛋糕,3,0,2024-01-22
-1,全国,SC0006,原料,8080,茉莉高碎,4,0,2024-01-22
-1,全国,SC0007,营销物料,26254,云南普洱中帆202205,4,0,2024-01-22
-1,全国,SC0001,办公用品,28052,50寸显示屏外包纸箱,3,1,2024-01-22
-1,全国,SC0006,原料,11566,梨罐头,4,0,2024-01-22
-1,全国,SC0007,营销物料,567,手冲咖啡云朵壶 （不锈钢色）,4,0,2024-01-22
-1,全国,SC0006,原料,20631,焦糖奶油风味调味酱,4,0,2024-01-22
-1,全国,SC0007,营销物料,28043,招聘-数字贴202304,4,0,2024-01-22
-1,全国,SC0003,轻食,716,百嘉宜香蕉核桃麦芬,4,0,2024-01-22
-1,全国,SC0014,日耗品,13134,绿色棉抹布-1X20条/包,3,1,2024-01-22
-1,全国,SC0006,原料,25813,0卡西瓜风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0007,营销物料,26233,CK瑞纳冰合集中帆202205,4,0,2024-01-22
-1,全国,SC0014,日耗品,13008,咖啡机系统清洁药片,4,0,2024-01-22
-1,全国,SC0013,工服类,27915,SGP-短袖衬衫-3XL,3,1,2024-01-22
-1,全国,SC0002,器具类,782,手动皂液器(塑料)32套/箱,4,0,2024-01-22
-1,全国,SC0014,日耗品,18867,纸胶带,4,0,2024-01-22
-1,全国,SC0007,营销物料,419,专间套装,3,1,2024-01-22
-1,全国,SC0006,原料,27733,玫瑰鲜花饼风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0014,日耗品,92,保质期贴纸星期六,4,0,2024-01-22
-1,全国,SC0004,包装类,4103,甘蔗浆9*9三格,4,0,2024-01-22
-1,全国,SC0002,器具类,11643,塑料量杯250ml,4,0,2024-01-22
-1,全国,SC0004,包装类,27178,12oz SOE热饮杯盖PLA,2,1,2024-01-22
-1,全国,SC0013,工服类,943,男装保暖衬衫4XL,4,0,2024-01-22
-1,全国,SC0006,原料,20716,芝士奶盖风味固体饮料,3,0,2024-01-22
-1,全国,SC0007,营销物料,27627,大拿铁中帆202210,4,0,2024-01-22
-1,全国,SC0006,原料,120,樱花青茶,4,0,2024-01-22
-1,全国,SC0014,日耗品,595,测氯试纸,3,1,2024-01-22
-1,全国,SC0006,原料,26030,速冻金菠萝颗粒浆,4,0,2024-01-22
-1,全国,SC0002,器具类,13113,长方密封夹（新）,3,1,2024-01-22
-1,全国,SC0002,器具类,25085,塑料冷水壶(2400ML-PP)-橘黄色,3,1,2024-01-22
-1,全国,SC0002,器具类,248,擦手纸盒,4,0,2024-01-22
-1,全国,SC0004,包装类,9935,16oz 热饮杯盖（瑞即购）,4,0,2024-01-22
-1,全国,SC0006,原料,23614,蜜桃乌龙茶,4,0,2024-01-22
-1,全国,SC0004,包装类,27753,SGP-D直饮杯盖,3,1,2024-01-22
-1,全国,SC0002,器具类,217,黑色纸杯架(4孔分杯器),3,1,2024-01-22
-1,全国,SC0001,办公用品,166,按扣文件袋,4,0,2024-01-22
-1,全国,SC0015,零食,4383,迷你蛋糕卷（牛奶味）,4,0,2024-01-22
-1,全国,SC0013,工服类,27856,SGP-围裙（蓝色店员款）,3,1,2024-01-22
-1,全国,SC0002,器具类,4516,伸缩杆,4,0,2024-01-22
-1,全国,SC0006,原料,28174,巴拿马瑰夏（零售装）,4,0,2024-01-22
-1,全国,SC0004,包装类,9928,电商箱,4,0,2024-01-22
-1,全国,SC0006,原料,25827,0卡晴王青提风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0007,营销物料,27741,活动挂历202301,4,0,2024-01-22
-1,全国,SC0004,包装类,408,16oz冰杯,3,1,2024-01-22
-1,全国,SC0004,包装类,7359,22oz注塑杯盖（小鹿茶）,4,0,2024-01-22
-1,全国,SC0014,日耗品,739,不干胶贴纸（茶桶）,3,1,2024-01-22
-1,全国,SC0013,工服类,27902,长袖衬衫-4XL,4,0,2024-01-22
-1,全国,SC0006,原料,28386,印尼卡优咖啡豆,4,0,2024-01-22
-1,全国,SC0001,办公用品,186,证照专用镜框,3,1,2024-01-22
-1,全国,SC0015,零食,11685,巧克力味曲奇,3,0,2024-01-22
-1,全国,SC0003,轻食,6127,台南卤肉,4,0,2024-01-22
-1,全国,SC0006,原料,22,优质白砂糖,4,0,2024-01-22
-1,全国,SC0001,办公用品,531,公牛小排插座（3孔）,4,0,2024-01-22
-1,全国,SC0004,包装类,20610,12oz SOE留白热饮杯,3,1,2024-01-22
-1,全国,SC0006,原料,22599,速冻调制车厘子泥,4,0,2024-01-22
-1,全国,SC0007,营销物料,28480,周活动门贴202311,4,0,2024-01-22
-1,全国,SC0001,办公用品,15990,木托盘,4,0,2024-01-22
-1,全国,SC0006,原料,21892,荔枝果酱,4,0,2024-01-22
-1,全国,SC0003,轻食,24980,福袋蛋糕,4,0,2024-01-22
-1,全国,SC0002,器具类,283,15ml泵头,3,1,2024-01-22
-1,全国,SC0014,日耗品,594,BCL 通渠粉,4,0,2024-01-22
-1,全国,SC0006,原料,737,芒果原浆,4,0,2024-01-22
-1,全国,SC0015,零食,4208,莱家榛子味粒粒装威化饼干,4,0,2024-01-22
-1,全国,SC0002,器具类,20239,5ml糖浆手压泵,3,1,2024-01-22
-1,全国,SC0006,原料,47,西番莲味糖浆,4,0,2024-01-22
-1,全国,SC0015,零食,8619,榴莲腰果,4,0,2024-01-22
-1,全国,SC0006,原料,28475,耶加雪啡罐装-50g,3,0,2024-01-22
-1,全国,SC0006,原料,27624,零卡橙风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0006,原料,27732,红豆风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0007,营销物料,28021,4月活动人形立牌202304,4,0,2024-01-22
-1,全国,SC0007,营销物料,28245,6月联名活动-校园中帆202306,4,0,2024-01-22
-1,全国,SC0004,包装类,19343,单杯手提袋,3,1,2024-01-22
-1,全国,SC0002,器具类,25211,0卡风味饮料浓浆压泵10ml/压28口径,4,0,2024-01-22
-1,全国,SC0007,营销物料,28313,7月指引牌202307,4,0,2024-01-22
-1,全国,SC0006,原料,28478,花魁罐装-50g,3,0,2024-01-22
-1,全国,SC0003,轻食,3956,梅菜扣肉饭200g,4,0,2024-01-22
-1,全国,SC0015,零食,10677,乐事原味薯片,4,0,2024-01-22
-1,全国,SC0002,器具类,13106,疏网孔调味瓶（新）,4,0,2024-01-22
-1,全国,SC0007,营销物料,28292,七月下旬营销活动新品中帆202307,4,0,2024-01-22
-1,全国,SC0006,原料,10992,蜜桃乌龙奶茶风味固体饮料,4,0,2024-01-22
-1,全国,SC0007,营销物料,27472,瑞纳冰合集A字架202207,4,0,2024-01-22
-1,全国,SC0007,营销物料,25141,2级菜单202201,4,0,2024-01-22
-1,全国,SC0003,轻食,24987,生椰瑞士卷,4,0,2024-01-22
-1,全国,SC0002,器具类,216,塑料1/2份数盆浸泡盆盖,3,1,2024-01-22
-1,全国,SC0013,工服类,345,围裙,4,0,2024-01-22
-1,全国,SC0007,营销物料,367,中帆架子,3,1,2024-01-22
-1,全国,SC0006,原料,9865,麦酷脆可可味,4,0,2024-01-22
-1,全国,SC0004,包装类,8304,V型纸袋（小鹿茶）,4,0,2024-01-22
-1,全国,SC0006,原料,28474,耶加雪啡罐装-100g,3,0,2024-01-22
-1,全国,SC0002,器具类,28471,泰华施洗手液分配器,4,0,2024-01-22
-1,全国,SC0001,办公用品,172,办公室垃圾桶,4,0,2024-01-22
-1,全国,SC0006,原料,9872,酷脆酱,4,0,2024-01-22
-1,全国,SC0003,轻食,24896,红丝绒半熟芝士蛋糕,2,0,2024-01-22
-1,全国,SC0004,包装类,4082,黑碗,4,0,2024-01-22
-1,全国,SC0006,原料,27652,0卡蛋奶布丁风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0006,原料,113,沙司焦糖口味,3,0,2024-01-22
-1,全国,SC0004,包装类,412,16oz 冰杯拱盖,3,1,2024-01-22
-1,全国,SC0006,原料,23937,北海道蜜瓜厚乳,4,0,2024-01-22
-1,全国,SC0006,原料,755,抹茶拿铁（固体饮料）,3,0,2024-01-22
-1,全国,SC0002,器具类,10936,体温计,4,0,2024-01-22
-1,全国,SC0006,原料,27743,香草舒芙蕾风味饮料浓浆,1,0,2024-01-22
-1,全国,SC0001,办公用品,158,曲别针,4,0,2024-01-22
-1,全国,SC0001,办公用品,219,尺子（直尺）,4,0,2024-01-22
-1,全国,SC0006,原料,256,卡布奇诺慕斯雪粉,4,0,2024-01-22
-1,全国,SC0007,营销物料,28244,7月团体代言人形立牌202307,4,0,2024-01-22
-1,全国,SC0002,器具类,27,奶缸,3,1,2024-01-22
-1,全国,SC0002,器具类,131,单头榨水车,3,1,2024-01-22
-1,全国,SC0006,原料,4292,芝士奶盖浆,4,0,2024-01-22
-1,全国,SC0002,器具类,25029,奶油枪不锈钢头阀,3,1,2024-01-22
-1,全国,SC0003,轻食,23818,青柠风味三明治,4,0,2024-01-22
-1,全国,SC0003,轻食,20428,奇亚籽小司康,4,0,2024-01-22
-1,全国,SC0014,日耗品,659,擦手纸,3,1,2024-01-22
-1,全国,SC0002,器具类,107,0.5TBSP不锈钢长柄量勺,3,1,2024-01-22
-1,全国,SC0015,零食,8605,海苔腰果,4,0,2024-01-22
-1,全国,SC0006,原料,25869,半熟芝士厚乳,3,0,2024-01-22
-1,全国,SC0004,包装类,24959,D直饮杯盖,3,1,2024-01-22
-1,全国,SC0004,包装类,25701,16oz 热饮杯盖PLA,1,1,2024-01-22
-1,全国,SC0014,日耗品,27241,咖啡机牛奶系统清洁液,3,1,2024-01-22
-1,全国,SC0006,原料,10999,锡兰奶茶风味固体饮料,4,0,2024-01-22
-1,全国,SC0003,轻食,18524,芒芒风味大福,4,0,2024-01-22
-1,全国,SC0006,原料,20725,水洗耶加雪菲咖啡豆,3,0,2024-01-22
-1,全国,SC0007,营销物料,27869,新年A字架202301,4,0,2024-01-22
-1,全国,SC0004,包装类,28430,16oz双层热饮纸杯,3,1,2024-01-22
-1,全国,SC0013,工服类,27911,SGP-长袖衬衫-2XL,3,1,2024-01-22
-1,全国,SC0003,轻食,393,巧克力麦芬,4,0,2024-01-22
-1,全国,SC0004,包装类,4110,甘蔗浆PET拱盖,4,0,2024-01-22
-1,全国,SC0004,包装类,28429,16oz酱香拿铁冰杯PLA,1,1,2024-01-22
-1,全国,SC0006,原料,34,芒果果酱,4,0,2024-01-22
-1,全国,SC0003,轻食,16018,桃桃风味大福,4,0,2024-01-22
-1,全国,SC0006,原料,20330,香蕉姜饼风味糖浆,4,0,2024-01-22
-1,全国,SC0007,营销物料,28580,2月上旬活动中帆202402,4,0,2024-01-22
-1,全国,SC0007,营销物料,357,美国CHEMEX手冲玻璃咖啡分享壶,4,0,2024-01-22
-1,全国,SC0002,器具类,10166,糖匠750ml糖浆手压泵,4,0,2024-01-22
-1,全国,SC0007,营销物料,27947,代言人谷人形立牌202303,4,0,2024-01-22
-1,全国,SC0001,办公用品,179,名片夹,4,0,2024-01-22
-1,全国,SC0003,轻食,13771,咸蛋黄松松软欧面包,4,0,2024-01-22
-1,全国,SC0006,原料,20779,星星形谷物代可可脂巧克力,4,0,2024-01-22
-1,全国,SC0002,器具类,454,16oz 冰铲,3,1,2024-01-22
-1,全国,SC0015,零食,13260,椰香腰果仁,4,0,2024-01-22
-1,全国,SC0002,器具类,28408,芝士草莓大福模型,4,0,2024-01-22
-1,全国,SC0002,器具类,13099,方形黑色酒吧垫（大）,3,1,2024-01-22
-1,全国,SC0006,原料,23944,桂花酒酿果味酱,4,0,2024-01-22
-1,全国,SC0006,原料,28167,哥伦比亚慧兰白山庄园瑰夏咖啡豆,3,0,2024-01-22
-1,全国,SC0004,包装类,27923,SGP-V型纸袋,4,0,2024-01-22
-1,全国,SC0002,器具类,13120,珍珠煮锅带盖小号-Ф200×H200MM,4,0,2024-01-22
-1,全国,SC0014,日耗品,426,百洁布（蓝色）3片/1包,4,0,2024-01-22
-1,全国,SC0014,日耗品,25001,监控提示贴纸（白）,3,1,2024-01-22
-1,全国,SC0006,原料,52,咖啡豆,3,0,2024-01-22
-1,全国,SC0014,日耗品,93,保质期贴纸星期日,4,0,2024-01-22
-1,全国,SC0006,原料,28045,0卡槐花风味饮料浓浆,4,0,2024-01-22
-1,全国,SC0014,日耗品,936,中和药液,4,0,2024-01-22
-1,全国,SC0013,工服类,465,女装加绒毛衫M,4,0,2024-01-22
-1,全国,SC0004,包装类,25365,易拉罐,3,1,2024-01-22
-1,全国,SC0003,轻食,28223,蛋香牛肉风味三明治,4,0,2024-01-22
-1,全国,SC0002,器具类,127,台面抽型纸巾盒,4,0,2024-01-22
-1,全国,SC0001,办公用品,197,便签薄,4,0,2024-01-22
-1,全国,SC0002,器具类,140,平板静音推车,3,1,2024-01-22
-1,全国,SC0006,原料,9886,蜂蜜柚子茶,4,0,2024-01-22
-1,全国,SC0006,原料,4285,红宝石茶汤,4,0,2024-01-22
-1,全国,SC0002,器具类,455,12oz 冰铲,3,1,2024-01-22
-1,全国,SC0013,工服类,507,男装保暖衬衫XL,4,0,2024-01-22
-1,全国,SC0002,器具类,205,封口贴底座,3,1,2024-01-22
-1,全国,SC0007,营销物料,229,马克杯,4,0,2024-01-22
-1,全国,SC0006,原料,15157,冷冻调制水蜜桃,4,0,2024-01-22
-1,全国,SC0003,轻食,395,萨赫蛋糕,4,0,2024-01-22
-1,全国,SC0015,零食,8577,高笑美饼干,4,0,2024-01-22
-1,全国,SC0007,营销物料,26212,夏日冰咖套餐A字架202206,4,0,2024-01-22
-1,全国,SC0003,轻食,20414,草莓味泡芙,4,0,2024-01-22
-1,全国,SC0007,营销物料,28064,4月营销活动A窗贴202304,4,0,2024-01-22
-1,全国,SC0015,零食,11363,奶酪味夹心饼干,4,0,2024-01-22
-1,全国,SC0014,日耗品,658,瑞即购-消毒湿巾,4,0,2024-01-22
-1,全国,SC0006,原料,24266,哥伦比亚天堂庄园咖啡豆,4,0,2024-01-22
-1,全国,SC0002,器具类,23804,脚踏分类垃圾桶,4,0,2024-01-22
-1,全国,SC0004,包装类,7366,杯套（小鹿茶）,4,0,2024-01-22
-1,全国,SC0003,轻食,20547,咖喱鸡肉焗饭,4,0,2024-01-22
-1,全国,SC0004,包装类,4117,甘蔗浆PP拱盖,4,0,2024-01-22
-1,全国,SC0002,器具类,28376,塑料直尺,3,1,2024-01-22
-1,全国,SC0015,零食,4439,可可味脆派,4,0,2024-01-22
-1,全国,SC0015,零食,13274,瑞幸每日坚果（混合果粒）,3,0,2024-01-22
-1,全国,SC0003,轻食,20456,半熟芝士蛋糕（原味）,3,0,2024-01-22
-1,全国,SC0002,器具类,237,圆形PP储物桶盖,3,1,2024-01-22
-1,全国,SC0002,器具类,84,外包箱,3,1,2024-01-22
-1,全国,SC0006,原料,24231,乌龙茶（袋泡茶）,4,0,2024-01-22
-1,全国,SC0007,营销物料,28405,社群桌牌202309,3,1,2024-01-22
-1,全国,SC0007,营销物料,334,数字贴,4,0,2024-01-22
-1,全国,SC0014,日耗品,24518,标准垃圾袋（可降解）,3,1,2024-01-22
-1,全国,SC0013,工服类,504,女士保暖衬衫2XL,4,0,2024-01-22
-1,全国,SC0006,原料,24966,韵香乌龙茶（袋泡茶）,4,0,2024-01-22
-1,全国,SC0015,零食,8612,芥末腰果,4,0,2024-01-22
-1,全国,SC0014,日耗品,8906,推拉标识牌（亚克力),3,1,2024-01-22
-1,全国,SC0013,工服类,27913,SGP-长袖衬衫-4XL,3,1,2024-01-22
-1,全国,SC0002,器具类,148,挤瓶,3,1,2024-01-22
-1,全国,SC0013,工服类,466,女装加绒毛衫L,4,0,2024-01-22
-1,全国,SC0002,器具类,566,链条锁,3,1,2024-01-22
-1,全国,SC0013,工服类,27920,SGP-短袖衬衫-2XL,3,1,2024-01-22
-1,全国,SC0002,器具类,5847,双桶脚踏式垃圾桶(60L),3,1,2024-01-22
-1,全国,SC0006,原料,28117,日向夏柑橘风味蒸青绿茶固体饮料,4,0,2024-01-22
-1,全国,SC0006,原料,19777,红丝绒蛋糕白巧克力风味调味酱,4,0,2024-01-22
-1,全国,SC0006,原料,28046,0卡栀子花梨风味饮料浓浆,1,0,2024-01-22
-1,全国,SC0007,营销物料,27945,春花中帆202302,4,0,2024-01-22
-1,全国,SC0003,轻食,28222,奶香火腿风味三明治,4,0,2024-01-22
-1,全国,SC0004,包装类,27765,SGP-12oz SOE冰杯,3,1,2024-01-22
-1,全国,SC0002,器具类,542,35L带盖垃圾桶,4,0,2024-01-22
-1,全国,SC0002,器具类,11587,不锈钢茶桶架（高49cm）,4,0,2024-01-22
-1,全国,SC0004,包装类,28212,单杯拎提,4,0,2024-01-22
-1,全国,SC0002,器具类,4495,原味调味糖浆手压泵,3,1,2024-01-22
-1,全国,SC0014,日耗品,27234,咖啡机咖啡系统清洁药片,3,1,2024-01-22
-1,全国,SC0013,工服类,344,XXXL男士长袖衬衫,4,0,2024-01-22
-1,全国,SC0003,轻食,952,速冻皮蛋瘦肉粥,4,0,2024-01-22
-1,全国,SC0006,原料,25197,0卡樱花风味饮料浓浆,1,0,2024-01-22
-1,全国,SC0006,原料,354,纯牛奶,3,0,2024-01-22
-1,全国,SC0015,零食,13239,芝芝草莓扁桃仁,4,0,2024-01-22
-1,全国,SC0002,器具类,28373,台下冰箱隔板,3,1,2024-01-22
-1,全国,SC0006,原料,16424,香草味冰淇淋,4,0,2024-01-22
-1,全国,SC0002,器具类,433,八孔圆凳,3,1,2024-01-22
-1,全国,SC0004,包装类,81,蛋糕盒,4,0,2024-01-22
-1,全国,SC0003,轻食,389,火腿芝士羊角三明治,4,0,2024-01-22
-1,全国,SC0006,原料,8059,糖蜜椰纤果,4,0,2024-01-22
-1,全国,SC0002,器具类,25043,5加仑分配器分配头,3,1,2024-01-22
-1,全国,SC0006,原料,9879,烤奶味糖浆,4,0,2024-01-22
-1,全国,SC0015,零食,10719,酱卤牛肉五香味,4,0,2024-01-22
-1,全国,SC0001,办公用品,189,A4打印纸,4,0,2024-01-22
-1,全国,SC0014,日耗品,274,软水盐,3,1,2024-01-22
-1,全国,SC0004,包装类,25540,16oz冰杯PLA,1,1,2024-01-22
-1,全国,SC0006,原料,4460,NFC红心番石榴原浆,4,0,2024-01-22
-1,全国,SC0014,日耗品,766,固定资产标签,4,0,2024-01-22
-1,全国,SC0014,日耗品,11692,瑞即购-物料贴纸套装,4,0,2024-01-22
-1,全国,SC0002,器具类,23972,80L其他垃圾桶,3,1,2024-01-22
-1,全国,SC0006,原料,24224,南瓜泥罐头,4,0,2024-01-22
-1,全国,SC0004,包装类,27826,SGP-POS机打印纸,3,1,2024-01-22
-1,全国,SC0014,日耗品,8535,不干胶原料标签-小鹿茶,4,0,2024-01-22
-1,全国,SC0006,原料,27851,红丝绒风味调味酱,4,0,2024-01-22
-1,全国,SC0002,器具类,28055,窗贴刮板SMWY,4,0,2024-01-22
-1,全国,SC0007,营销物料,28455,11月上旬活动中帆202311,4,0,2024-01-22
-1,全国,SC0007,营销物料,27734,圣诞套餐A字架202212,4,0,2024-01-22
-1,全国,SC0002,器具类,122,脚踏垃圾桶,3,1,2024-01-22
